500	100	566.2	0	180	-83.6901
500	99.9995	566.2	0	180	-83.6906
499.998	99.998	566.202	0	180	-83.6921
499.995	99.9955	566.204	0	180	-83.6946
499.992	99.992	566.208	0	180	-83.6981
499.987	99.9875	566.212	0	180	-83.7026
499.982	99.982	566.218	0	180	-83.7081
499.977	99.9755	566.224	0	180	-83.7146
499.971	99.968	566.232	0	180	-83.7221
499.966	99.9595	566.24	0	180	-83.7306
499.96	99.95	566.25	0	180	-83.7401
499.955	99.9395	566.26	0	180	-83.7506
499.949	99.928	566.272	0	180	-83.7621
499.944	99.9155	566.284	0	180	-83.7746
499.938	99.902	566.298	0	180	-83.7881
499.932	99.8875	566.312	0	180	-83.8026
499.927	99.872	566.328	0	180	-83.8181
499.921	99.8555	566.344	0	180	-83.8346
499.916	99.838	566.362	0	180	-83.8521
499.91	99.8195	566.38	0	180	-83.8706
499.905	99.8	566.4	0	180	-83.8901
499.899	99.7795	566.42	0	180	-83.9106
499.894	99.758	566.442	0	180	-83.9321
499.888	99.7355	566.464	0	180	-83.9546
499.883	99.712	566.488	0	180	-83.9781
499.877	99.6875	566.512	0	180	-84.0026
499.872	99.662	566.538	0	180	-84.0281
499.866	99.6355	566.564	0	180	-84.0546
499.861	99.608	566.592	0	180	-84.0821
499.855	99.5795	566.62	0	180	-84.1106
499.85	99.55	566.65	0	180	-84.1401
499.844	99.5195	566.68	0	180	-84.1706
499.839	99.488	566.712	0	180	-84.2021
499.833	99.4555	566.744	0	180	-84.2346
499.828	99.422	566.778	0	180	-84.2679
499.822	99.3875	566.812	0	180	-84.3013
499.817	99.352	566.848	0	180	-84.3346
499.811	99.3155	566.884	0	180	-84.368
499.806	99.278	566.921	0	180	-84.4014
499.8	99.2395	566.958	0	180	-84.4348
499.795	99.2	566.995	0	180	-84.4682
499.789	99.1595	567.032	0	180	-84.5016
499.784	99.118	567.069	0	180	-84.5349
499.778	99.0755	567.106	0	180	-84.5683
499.773	99.032	567.142	0	180	-84.6017
499.767	98.9875	567.179	0	180	-84.6351
499.762	98.942	567.216	0	180	-84.6685
499.756	98.8955	567.253	0	180	-84.7018
499.75	98.848	567.29	0	180	-84.7352
499.745	98.7995	567.327	0	180	-84.7686
499.739	98.75	567.363	0	180	-84.802
499.734	98.6995	567.4	0	180	-84.8354
499.728	98.648	567.437	0	180	-84.8687
499.723	98.5955	567.474	0	180	-84.9021
499.717	98.542	567.511	0	180	-84.9355
499.712	98.4875	567.548	0	180	-84.9689
499.706	98.432	567.584	0	180	-85.0023
499.701	98.3755	567.621	0	180	-85.0357
499.695	98.318	567.658	0	180	-85.069
499.69	98.2595	567.695	0	180	-85.1024
499.684	98.2	567.732	0	180	-85.1358
499.679	98.1395	567.769	0	180	-85.1692
499.673	98.078	567.806	0	180	-85.2026
499.668	98.0155	567.842	0	180	-85.2359
499.662	97.952	567.879	0	180	-85.2693
