645.216	-147.515	456	0	180	-34.6884
645.216	-147.514	456.001	0	180	-34.6889
645.214	-147.513	456.002	0	180	-34.6904
645.212	-147.51	456.005	0	180	-34.6929
645.208	-147.507	456.008	0	180	-34.6964
645.204	-147.502	456.013	0	180	-34.7009
645.198	-147.497	456.018	0	180	-34.7064
645.192	-147.49	456.024	0	180	-34.7129
645.184	-147.483	456.032	0	180	-34.7204
645.176	-147.474	456.041	0	180	-34.7289
645.166	-147.465	456.05	0	180	-34.7384
645.155	-147.454	456.061	0	180	-34.7489
645.144	-147.443	456.072	0	180	-34.7604
645.131	-147.43	456.084	0	180	-34.7729
645.118	-147.417	456.098	0	180	-34.7864
645.104	-147.403	456.113	0	180	-34.8009
645.088	-147.387	456.128	0	180	-34.8164
645.072	-147.37	456.144	0	180	-34.8329
645.054	-147.353	456.162	0	180	-34.8504
645.035	-147.334	456.18	0	180	-34.8689
645.016	-147.315	456.2	0	180	-34.8884
644.996	-147.294	456.221	0	180	-34.9089
644.974	-147.273	456.242	0	180	-34.9304
644.952	-147.25	456.264	0	180	-34.9529
644.928	-147.227	456.288	0	180	-34.9764
644.904	-147.202	456.312	0	180	-35.0009
644.878	-147.177	456.338	0	180	-35.0264
644.851	-147.15	456.365	0	180	-35.0529
644.824	-147.123	456.392	0	180	-35.0804
644.795	-147.094	456.421	0	180	-35.1089
644.766	-147.065	456.45	0	180	-35.1384
644.736	-147.034	456.481	0	180	-35.1689
644.704	-147.003	456.512	0	180	-35.2004
644.672	-146.97	456.545	0	180	-35.2329
644.638	-146.937	456.578	0	180	-35.2664
644.603	-146.903	456.613	0	180	-35.3009
644.568	-146.867	456.648	0	180	-35.3364
644.532	-146.83	456.685	0	180	-35.3729
644.494	-146.793	456.722	0	180	-35.4104
644.455	-146.754	456.761	0	180	-35.4489
644.416	-146.715	456.8	0	180	-35.4884
644.375	-146.674	456.841	0	180	-35.5289
644.334	-146.633	456.882	0	180	-35.5701
644.292	-146.59	456.925	0	180	-35.6114
644.248	-146.547	456.968	0	180	-35.6526
644.204	-146.502	457.013	0	180	-35.6939
644.158	-146.457	457.058	0	180	-35.7351
644.112	-146.41	457.105	0	180	-35.7764
644.064	-146.363	457.152	0	180	-35.8176
644.015	-146.314	457.201	0	180	-35.8589
643.966	-146.265	457.25	0	180	-35.9001
643.915	-146.214	457.3	0	180	-35.9414
643.864	-146.163	457.352	0	180	-35.9826
643.813	-146.11	457.404	0	180	-36.0238
643.762	-146.057	457.458	0	180	-36.0651
643.71	-146.002	457.512	0	180	-36.1063
643.659	-145.947	457.568	0	180	-36.1476
643.608	-145.89	457.625	0	180	-36.1888
643.556	-145.833	457.682	0	180	-36.2301
643.505	-145.774	457.74	0	180	-36.2713
643.454	-145.715	457.8	0	180	-36.3126
643.402	-145.654	457.861	0	180	-36.3538
643.351	-145.593	457.922	0	180	-36.3951
643.3	-145.53	457.985	0	180	-36.4363
643.248	-145.467	458.048	0	180	-36.4775
643.197	-145.403	458.113	0	180	-36.5188
643.146	-145.337	458.178	0	180	-36.56
643.094	-145.27	458.245	0	180	-36.6013
643.043	-145.203	458.312	0	180	-36.6425
642.992	-145.134	458.381	0	180	-36.6838
642.94	-145.065	458.45	0	180	-36.725
642.889	-144.994	458.52	0	180	-36.7663
642.838	-144.923	458.592	0	180	-36.8075
642.786	-144.85	458.665	0	180	-36.8488
642.735	-144.777	458.738	0	180	-36.89
642.684	-144.702	458.812	0	180	-36.9312
642.632	-144.627	458.888	0	180	-36.9725
642.581	-144.55	458.964	0	180	-37.0137
642.53	-144.473	459.042	0	180	-37.055
642.478	-144.394	459.121	0	180	-37.0962
642.427	-144.315	459.2	0	180	-37.1375
642.376	-144.234	459.281	0	180	-37.1787
642.324	-144.153	459.362	0	180	-37.22
642.273	-144.07	459.445	0	180	-37.2612
642.222	-143.987	459.528	0	180	-37.3025
642.17	-143.902	459.613	0	180	-37.3437
642.119	-143.817	459.698	0	180	-37.3849
642.068	-143.73	459.785	0	180	-37.4262
642.016	-143.643	459.872	0	180	-37.4674
641.965	-143.555	459.96	0	180	-37.5087
641.914	-143.466	460.05	0	180	-37.5499
641.862	-143.378	460.141	0	180	-37.5912
641.811	-143.29	460.232	0	180	-37.6324
641.76	-143.201	460.325	0	180	-37.6737
641.708	-143.113	460.418	0	180	-37.7149
641.657	-143.025	460.512	0	180	-37.7562
641.606	-142.936	460.608	0	180	-37.7974
641.554	-142.848	460.704	0	180	-37.8386
641.503	-142.76	460.802	0	180	-37.8799
641.452	-142.671	460.9	0	180	-37.9211
641.4	-142.583	461	0	180	-37.9624
641.349	-142.494	461.101	0	180	-38.0036
641.298	-142.406	461.202	0	180	-38.0449
641.246	-142.318	461.305	0	180	-38.0861
641.195	-142.229	461.408	0	180	-38.1274
641.144	-142.141	461.512	0	180	-38.1686
641.092	-142.053	461.618	0	180	-38.2099
641.041	-141.964	461.725	0	180	-38.2511
640.99	-141.876	461.832	0	180	-38.2923
640.939	-141.788	461.941	0	180	-38.3336
640.887	-141.699	462.05	0	180	-38.3748
640.836	-141.611	462.161	0	180	-38.4161
640.785	-141.523	462.272	0	180	-38.4573
640.733	-141.434	462.385	0	180	-38.4986
640.682	-141.346	462.498	0	180	-38.5398
640.631	-141.257	462.613	0	180	-38.5811
640.579	-141.169	462.728	0	180	-38.6223
640.528	-141.081	462.844	0	180	-38.6636
640.477	-140.992	462.962	0	180	-38.7048
