500	100	612.1	0	180	-116.69
500	99.9995	612.1	0	180	-116.691
499.998	99.998	612.102	0	180	-116.692
499.995	99.9955	612.104	0	180	-116.695
499.992	99.992	612.108	0	180	-116.698
499.987	99.9875	612.112	0	180	-116.703
499.982	99.982	612.118	0	180	-116.708
499.977	99.9755	612.124	0	180	-116.715
499.972	99.968	612.132	0	180	-116.722
499.966	99.9595	612.14	0	180	-116.731
499.961	99.95	612.15	0	180	-116.74
499.956	99.9395	612.16	0	180	-116.751
499.95	99.928	612.172	0	180	-116.762
499.945	99.9155	612.184	0	180	-116.775
499.94	99.902	612.198	0	180	-116.788
499.935	99.8875	612.212	0	180	-116.803
499.929	99.872	612.228	0	180	-116.818
499.924	99.8555	612.244	0	180	-116.835
499.919	99.838	612.262	0	180	-116.852
499.913	99.8195	612.28	0	180	-116.87
499.908	99.8	612.3	0	180	-116.889
499.903	99.7795	612.32	0	180	-116.907
499.897	99.758	612.342	0	180	-116.926
499.892	99.7355	612.364	0	180	-116.944
499.887	99.712	612.388	0	180	-116.963
499.881	99.6875	612.412	0	180	-116.981
499.876	99.662	612.438	0	180	-116.999
499.871	99.6355	612.464	0	180	-117.018
499.866	99.608	612.492	0	180	-117.036
499.86	99.5795	612.52	0	180	-117.055
499.855	99.55	612.55	0	180	-117.073
499.85	99.5195	612.58	0	180	-117.092
499.844	99.488	612.612	0	180	-117.11
499.839	99.4555	612.644	0	180	-117.128
499.834	99.422	612.678	0	180	-117.147
499.828	99.3875	612.711	0	180	-117.165
499.823	99.352	612.744	0	180	-117.184
499.818	99.3155	612.777	0	180	-117.202
499.813	99.278	612.811	0	180	-117.221
499.807	99.2395	612.844	0	180	-117.239
499.802	99.2	612.877	0	180	-117.258
499.797	99.1595	612.91	0	180	-117.276
499.791	99.118	612.943	0	180	-117.294
499.786	99.0755	612.977	0	180	-117.313
499.781	99.032	613.01	0	180	-117.331
499.775	98.9875	613.043	0	180	-117.35
499.77	98.942	613.076	0	180	-117.368
499.765	98.8955	613.109	0	180	-117.387
499.76	98.848	613.143	0	180	-117.405
499.754	98.7995	613.176	0	180	-117.423
499.749	98.75	613.209	0	180	-117.442
499.744	98.6995	613.242	0	180	-117.46
499.738	98.648	613.275	0	180	-117.479
499.733	98.5955	613.309	0	180	-117.497
499.728	98.542	613.342	0	180	-117.516
499.722	98.4875	613.375	0	180	-117.534
