485.517	-182.646	456	0	180	-161.282
485.517	-182.645	456.001	0	180	-161.281
485.519	-182.644	456.002	0	180	-161.28
485.522	-182.641	456.005	0	180	-161.277
485.525	-182.638	456.008	0	180	-161.274
485.529	-182.633	456.013	0	180	-161.269
485.535	-182.628	456.018	0	180	-161.264
485.54	-182.621	456.024	0	180	-161.257
485.545	-182.614	456.032	0	180	-161.25
485.55	-182.605	456.041	0	180	-161.241
485.556	-182.596	456.05	0	180	-161.232
485.561	-182.585	456.061	0	180	-161.221
485.566	-182.574	456.072	0	180	-161.21
485.571	-182.561	456.084	0	180	-161.197
485.576	-182.548	456.098	0	180	-161.184
485.582	-182.533	456.113	0	180	-161.17
485.587	-182.518	456.128	0	180	-161.156
485.592	-182.501	456.144	0	180	-161.143
485.597	-182.484	456.162	0	180	-161.129
485.603	-182.465	456.18	0	180	-161.115
485.608	-182.446	456.2	0	180	-161.102
485.613	-182.425	456.221	0	180	-161.088
485.618	-182.404	456.242	0	180	-161.074
485.623	-182.381	456.264	0	180	-161.061
485.629	-182.358	456.288	0	180	-161.047
485.634	-182.333	456.312	0	180	-161.033
485.639	-182.308	456.338	0	180	-161.02
485.644	-182.281	456.365	0	180	-161.006
485.649	-182.254	456.392	0	180	-160.993
485.655	-182.225	456.421	0	180	-160.979
485.66	-182.196	456.45	0	180	-160.965
485.665	-182.165	456.481	0	180	-160.952
485.67	-182.134	456.512	0	180	-160.938
485.676	-182.101	456.545	0	180	-160.924
485.681	-182.068	456.578	0	180	-160.911
485.686	-182.033	456.613	0	180	-160.897
485.691	-181.998	456.648	0	180	-160.883
485.696	-181.961	456.685	0	180	-160.87
485.702	-181.924	456.722	0	180	-160.856
485.707	-181.885	456.761	0	180	-160.842
485.712	-181.846	456.8	0	180	-160.829
485.717	-181.805	456.841	0	180	-160.815
485.723	-181.764	456.882	0	180	-160.801
485.728	-181.721	456.925	0	180	-160.788
485.733	-181.678	456.968	0	180	-160.774
485.738	-181.633	457.013	0	180	-160.761
485.743	-181.588	457.058	0	180	-160.747
485.749	-181.541	457.105	0	180	-160.733
485.754	-181.494	457.152	0	180	-160.72
485.759	-181.445	457.201	0	180	-160.706
485.764	-181.396	457.25	0	180	-160.692
485.77	-181.345	457.3	0	180	-160.679
485.775	-181.294	457.352	0	180	-160.665
485.78	-181.241	457.404	0	180	-160.651
485.785	-181.188	457.458	0	180	-160.638
485.79	-181.133	457.512	0	180	-160.624
485.796	-181.078	457.568	0	180	-160.61
485.801	-181.021	457.625	0	180	-160.597
485.806	-180.964	457.682	0	180	-160.583
485.811	-180.905	457.74	0	180	-160.569
485.816	-180.846	457.8	0	180	-160.556
485.822	-180.785	457.861	0	180	-160.542
485.827	-180.724	457.922	0	180	-160.529
485.832	-180.661	457.985	0	180	-160.515
485.837	-180.598	458.048	0	180	-160.501
485.843	-180.533	458.113	0	180	-160.488
485.848	-180.468	458.178	0	180	-160.474
485.853	-180.401	458.245	0	180	-160.46
485.858	-180.334	458.312	0	180	-160.447
485.863	-180.265	458.381	0	180	-160.433
485.869	-180.196	458.45	0	180	-160.419
485.874	-180.125	458.52	0	180	-160.406
485.879	-180.054	458.592	0	180	-160.392
485.884	-179.981	458.665	0	180	-160.378
485.89	-179.908	458.738	0	180	-160.365
485.895	-179.833	458.812	0	180	-160.351
485.9	-179.758	458.888	0	180	-160.337
485.905	-179.681	458.964	0	180	-160.324
485.91	-179.604	459.042	0	180	-160.31
485.916	-179.525	459.121	0	180	-160.297
485.921	-179.446	459.2	0	180	-160.283
485.926	-179.365	459.281	0	180	-160.269
485.931	-179.284	459.362	0	180	-160.256
485.936	-179.201	459.445	0	180	-160.242
485.942	-179.118	459.528	0	180	-160.228
